Gene	Length
Pmea_00027645	732
Pmea_00027646	714
Pmea_00027647	996
Pmea_00027648	1584
Pmea_00027649	2826
Pmea_00027650	1593
Pmea_00027651	735
Pmea_00027652	7596
Pmea_00027653	801
Pmea_00027654	939
Pmea_00027655	474
Pmea_00027656	1296
Pmea_00027657	534
Pmea_00027658	1068
Pmea_00027659	489
Pmea_00027660	255
Pmea_00027661	393
Pmea_00027662	465
Pmea_00027663	2274
Pmea_00027664	1536
Pmea_00027665	579
Pmea_00027666	1680
Pmea_00027667	1260
Pmea_00027668	687
Pmea_00027669	1500
Pmea_00027670	1611
Pmea_00027671	17043
Pmea_00027672	1572
Pmea_00027673	252
Pmea_00027674	1590
Pmea_00027675	1356
Pmea_00027676	1707
Pmea_00027677	1575
Pmea_00027678	387
Pmea_00027679	1425
Pmea_00027680	270
Pmea_00027681	828
Pmea_00027682	3177
Pmea_00027683	1677
Pmea_00027684	621
Pmea_00027685	1773
Pmea_00027686	1377
Pmea_00027687	792
Pmea_00027688	534
Pmea_00027689	825
Pmea_00027690	2232
Pmea_00027691	2013
Pmea_00027692	2202
Pmea_00027693	1344
Pmea_00027694	645
Pmea_00027695	282
Pmea_00027696	285
Pmea_00027697	1509
Pmea_00027698	384
Pmea_00027699	201
Pmea_00027700	261
Pmea_00027701	498
Pmea_00027702	978
Pmea_00027703	963
Pmea_00027704	366
Pmea_00027705	180
Pmea_00027706	738
Pmea_00027707	972
Pmea_00027708	528
Pmea_00027709	603
Pmea_00027710	294
Pmea_00027711	534
Pmea_00027712	171
Pmea_00027713	507
Pmea_00027714	945
Pmea_00027715	684
Pmea_00027716	576
Pmea_00027717	339
Pmea_00027718	705
Pmea_00027719	972
Pmea_00027720	5685
Pmea_00027721	9762
Pmea_00027722	2124
Pmea_00027723	3315
Pmea_00027724	2271
Pmea_00027725	1182
Pmea_00027726	1281
Pmea_00027727	1527
Pmea_00027728	228
Pmea_00027729	1269
Pmea_00027730	498
Pmea_00027731	1170
Pmea_00027732	942
Pmea_00027733	762
Pmea_00027734	2379
Pmea_00027735	1533
Pmea_00027736	1590
Pmea_00027737	2361
Pmea_00027738	603
Pmea_00027739	1596
Pmea_00027740	399
Pmea_00027741	1464
Pmea_00027742	720
Pmea_00027743	834
Pmea_00027744	372
Pmea_00027745	468
Pmea_00027746	915
Pmea_00027747	1419
Pmea_00027748	1254
Pmea_00027749	351
Pmea_00027750	15258
Pmea_00027751	2955
Pmea_00027752	876
Pmea_00027753	675
Pmea_00027754	1161
Pmea_00027755	2910
Pmea_00027756	1656
Pmea_00027757	864
Pmea_00027758	1293
Pmea_00027759	1059
Pmea_00027760	3006
Pmea_00027761	1092
Pmea_00027762	1668
Pmea_00027763	579
Pmea_00027764	855
Pmea_00027765	1677
Pmea_00027766	1347
Pmea_00027767	261
Pmea_00027768	654
Pmea_00027769	867
Pmea_00027770	543
Pmea_00027771	1050
Pmea_00027772	4476
Pmea_00027773	471
Pmea_00027774	411
Pmea_00027775	1701
Pmea_00027776	2349
Pmea_00027777	1332
Pmea_00027778	2544
Pmea_00027779	708
Pmea_00027780	252
Pmea_00027781	3891
Pmea_00027782	4065
Pmea_00027783	4704
Pmea_00027784	258
Pmea_00027785	714
Pmea_00027786	1392
Pmea_00027787	534
Pmea_00027788	348
Pmea_00027789	408
Pmea_00027790	390
Pmea_00027791	1428
Pmea_00027792	1707
Pmea_00027793	1377
Pmea_00027794	996
Pmea_00027795	369
Pmea_00027796	453
Pmea_00027797	2253
Pmea_00027798	864
Pmea_00027799	339
Pmea_00027800	450
Pmea_00027801	1011
Pmea_00027802	567
Pmea_00027803	1746
Pmea_00027804	1401
Pmea_00027805	3153
Pmea_00027806	9102
Pmea_00027807	999
Pmea_00027808	219
Pmea_00027809	3558
Pmea_00027810	180
Pmea_00027811	648
Pmea_00027812	1440
Pmea_00027813	930
Pmea_00027814	3006
Pmea_00027815	408
Pmea_00027816	303
Pmea_00027817	3870
Pmea_00027818	4602
Pmea_00027819	930
Pmea_00027820	3873
Pmea_00027821	462
Pmea_00027822	3264
Pmea_00027823	1068
Pmea_00027824	4119
Pmea_00027825	1683
Pmea_00027826	780
Pmea_00027827	2367
Pmea_00027828	741
Pmea_00027829	2091
Pmea_00027830	1137
Pmea_00027831	1026
Pmea_00027832	2208
Pmea_00027833	1104
Pmea_00027834	2205
Pmea_00027835	1014
Pmea_00027836	666
Pmea_00027837	417
Pmea_00027838	1443
Pmea_00027839	867
Pmea_00027840	2391
Pmea_00027841	2883
Pmea_00027842	486
Pmea_00027843	2724
Pmea_00027844	411
Pmea_00027845	4971
Pmea_00027846	450
Pmea_00027847	324
Pmea_00027848	1041
Pmea_00027849	1068
Pmea_00027850	3075
Pmea_00027851	1623
Pmea_00027852	1224
Pmea_00027853	2478
Pmea_00027854	336
Pmea_00027855	444
Pmea_00027856	819
Pmea_00027857	663
Pmea_00027858	177
Pmea_00027859	2355
Pmea_00027860	1413
Pmea_00027861	3066
Pmea_00027862	2937
Pmea_00027863	1806
Pmea_00027864	3096
Pmea_00027865	984
Pmea_00027866	1326
Pmea_00027867	471
Pmea_00027868	2427
Pmea_00027869	396
Pmea_00027870	2784
Pmea_00027871	930
Pmea_00027872	3450
Pmea_00027873	570
Pmea_00027874	726
Pmea_00027875	699
Pmea_00027876	2067
Pmea_00027877	459
Pmea_00027878	411
Pmea_00027879	396
Pmea_00027880	2253
Pmea_00027881	366
Pmea_00027882	1143
Pmea_00027883	918
Pmea_00027884	321
Pmea_00027885	2472
Pmea_00027886	843
Pmea_00027887	2337
Pmea_00027888	1962
Pmea_00027889	1575
Pmea_00027890	1221
Pmea_00027891	591
Pmea_00027892	333
Pmea_00027893	1227
Pmea_00027894	978
Pmea_00027895	360
Pmea_00027896	369
Pmea_00027897	981
Pmea_00027898	219
Pmea_00027899	612
Pmea_00027900	1185
Pmea_00027901	2163
Pmea_00027902	759
Pmea_00027903	822
Pmea_00027904	2901
Pmea_00027905	888
Pmea_00027906	240
Pmea_00027907	4227
Pmea_00027908	8910
Pmea_00027909	978
Pmea_00027910	924
Pmea_00027911	1917
Pmea_00027912	1425
Pmea_00027913	429
Pmea_00027914	414
Pmea_00027915	2583
Pmea_00027916	4413
Pmea_00027917	150
Pmea_00027918	2301
Pmea_00027919	1554
Pmea_00027920	3573
Pmea_00027921	255
Pmea_00027922	8778
Pmea_00027923	1029
Pmea_00027924	2028
Pmea_00027925	369
Pmea_00027926	348
Pmea_00027927	630
Pmea_00027928	1464
Pmea_00027929	381
Pmea_00027930	630
Pmea_00027931	1236
Pmea_00027932	822
Pmea_00027933	441
Pmea_00027934	1002
Pmea_00027935	5766
Pmea_00027936	405
Pmea_00027937	513
Pmea_00027938	1473
Pmea_00027939	2196
Pmea_00027940	687
Pmea_00027941	774
Pmea_00027942	4203
Pmea_00027943	531
Pmea_00027944	1065
Pmea_00027945	1866
Pmea_00027946	2025
Pmea_00027947	2763
Pmea_00027948	2658
Pmea_00027949	6318
Pmea_00027950	5652
Pmea_00027951	1086
Pmea_00027952	408
Pmea_00027953	384
Pmea_00027954	291
Pmea_00027955	321
Pmea_00027956	351
Pmea_00027957	636
Pmea_00027958	582
Pmea_00027959	1215
Pmea_00027960	495
Pmea_00027961	411
Pmea_00027962	990
Pmea_00027963	1935
Pmea_00027964	468
Pmea_00027965	486
Pmea_00027966	1101
Pmea_00027967	231
Pmea_00027968	252
Pmea_00027969	309
Pmea_00027970	210
Pmea_00027971	312
Pmea_00027972	252
Pmea_00027973	333
Pmea_00027974	210
Pmea_00027975	435
Pmea_00027976	813
Pmea_00027977	183
Pmea_00027978	210
Pmea_00027979	177
Pmea_00027980	567
Pmea_00027981	396
Pmea_00027982	420
Pmea_00027983	462
Pmea_00027984	1191
Pmea_00027985	537
Pmea_00027986	531
Pmea_00027987	369
Pmea_00027988	219
Pmea_00027989	306
Pmea_00027990	204
Pmea_00027991	345
Pmea_00027992	477
Pmea_00027993	282
Pmea_00027994	720
Pmea_00027995	528
Pmea_00027996	747
Pmea_00027997	837
Pmea_00027998	627
Pmea_00027999	327
Pmea_00028000	471
Pmea_00028001	1158
Pmea_00028002	693
Pmea_00028003	528
Pmea_00028004	342
Pmea_00028005	237
Pmea_00028006	669
Pmea_00028007	489
Pmea_00028008	435
Pmea_00028009	390
Pmea_00028010	324
Pmea_00028011	297
Pmea_00028012	600
Pmea_00028013	459
Pmea_00028014	738
Pmea_00028015	1668
Pmea_00028016	372
Pmea_00028017	477
Pmea_00028018	414
Pmea_00028019	969
Pmea_00028020	327
Pmea_00028021	318
Pmea_00028022	666
Pmea_00028023	396
Pmea_00028024	393
Pmea_00028025	612
Pmea_00028026	501
Pmea_00028027	2568
Pmea_00028028	606
Pmea_00028029	237
Pmea_00028030	282
Pmea_00028031	1173
Pmea_00028032	852
Pmea_00028033	642
Pmea_00028034	201
Pmea_00028035	483
Pmea_00028036	324
Pmea_00028037	372
Pmea_00028038	579
Pmea_00028039	420
Pmea_00028040	1581
Pmea_00028041	324
Pmea_00028042	1344
Pmea_00028043	162
Pmea_00028044	516
Pmea_00028045	678
Pmea_00028046	456
Pmea_00028047	546
Pmea_00028048	1920
Pmea_00028049	813
Pmea_00028050	447
Pmea_00028051	1608
Pmea_00028052	1593
Pmea_00028053	903
Pmea_00028054	267
Pmea_00028055	684
Pmea_00028056	414
Pmea_00028057	2199
Pmea_00028058	888
Pmea_00028059	1911
Pmea_00028060	549
Pmea_00028061	10353
Pmea_00028062	3813
Pmea_00028063	1152
Pmea_00028064	372
Pmea_00028065	3369
Pmea_00028066	918
Pmea_00028067	393
Pmea_00028068	258
Pmea_00028069	915
Pmea_00028070	213
Pmea_00028071	558
Pmea_00028072	216
Pmea_00028073	285
Pmea_00028074	618
Pmea_00028075	375
Pmea_00028076	1668
Pmea_00028077	1260
Pmea_00028078	330
Pmea_00028079	411
Pmea_00028080	2046
Pmea_00028081	933
Pmea_00028082	978
Pmea_00028083	3783
Pmea_00028084	1281
Pmea_00028085	969
Pmea_00028086	984
Pmea_00028087	1518
Pmea_00028088	1380
Pmea_00028089	987
Pmea_00028090	2112
Pmea_00028091	282
Pmea_00028092	579
Pmea_00028093	459
Pmea_00028094	474
Pmea_00028095	1935
Pmea_00028096	1113
Pmea_00028097	972
Pmea_00028098	771
Pmea_00028099	2838
Pmea_00028100	492
Pmea_00028101	783
Pmea_00028102	1323
Pmea_00028103	234
Pmea_00028104	1185
Pmea_00028105	801
Pmea_00028106	381
Pmea_00028107	1185
Pmea_00028108	2700
Pmea_00028109	2007
Pmea_00028110	1917
Pmea_00028111	3039
Pmea_00028112	438
Pmea_00028113	315
Pmea_00028114	798
Pmea_00028115	795
Pmea_00028116	1209
Pmea_00028117	588
Pmea_00028118	402
Pmea_00028119	3990
Pmea_00028120	828
Pmea_00028121	1140
Pmea_00028122	2316
Pmea_00028123	648
Pmea_00028124	1227
Pmea_00028125	378
Pmea_00028126	258
Pmea_00028127	264
Pmea_00028128	1131
Pmea_00028129	2361
Pmea_00028130	648
Pmea_00028131	1227
Pmea_00028132	828
Pmea_00028133	696
Pmea_00028134	516
Pmea_00028135	183
Pmea_00028136	744
Pmea_00028137	1200
Pmea_00028138	1836
Pmea_00028139	462
Pmea_00028140	270
Pmea_00028141	1116
Pmea_00028142	4101
Pmea_00028143	2244
Pmea_00028144	522
Pmea_00028145	924
Pmea_00028146	1140
Pmea_00028147	1467
Pmea_00028148	189
Pmea_00028149	738
Pmea_00028150	447
Pmea_00028151	1461
Pmea_00028152	1110
Pmea_00028153	630
Pmea_00028154	1320
Pmea_00028155	1854
Pmea_00028156	258
Pmea_00028157	549
Pmea_00028158	375
Pmea_00028159	2493
Pmea_00028160	408
Pmea_00028161	411
Pmea_00028162	564
Pmea_00028163	210
Pmea_00028164	393
Pmea_00028165	225
Pmea_00028166	468
Pmea_00028167	333
Pmea_00028168	885
Pmea_00028169	1116
Pmea_00028170	537
Pmea_00028171	318
Pmea_00028172	456
Pmea_00028173	3387
Pmea_00028174	480
Pmea_00028175	5328
Pmea_00028176	390
Pmea_00028177	2808
Pmea_00028178	1044
Pmea_00028179	336
Pmea_00028180	5475
Pmea_00028181	201
Pmea_00028182	900
Pmea_00028183	1197
Pmea_00028184	498
Pmea_00028185	1428
Pmea_00028186	5496
Pmea_00028187	3519
Pmea_00028188	678
Pmea_00028189	438
Pmea_00028190	189
Pmea_00028191	237
Pmea_00028192	423
Pmea_00028193	576
Pmea_00028194	468
Pmea_00028195	429
Pmea_00028196	210
Pmea_00028197	3114
Pmea_00028198	14376
Pmea_00028199	1893
Pmea_00028200	1071
Pmea_00028201	4023
Pmea_00028202	1440
Pmea_00028203	753
Pmea_00028204	1245
Pmea_00028205	852
Pmea_00028206	1743
Pmea_00028207	1650
Pmea_00028208	1758
Pmea_00028209	2115
Pmea_00028210	2094
Pmea_00028211	561
Pmea_00028212	1020
Pmea_00028213	954
Pmea_00028214	702
Pmea_00028215	1209
Pmea_00028216	408
Pmea_00028217	1134
Pmea_00028218	990
Pmea_00028219	381
Pmea_00028220	558
Pmea_00028221	378
Pmea_00028222	780
Pmea_00028223	243
Pmea_00028224	486
Pmea_00028225	3366
Pmea_00028226	369
Pmea_00028227	945
Pmea_00028228	825
Pmea_00028229	198
Pmea_00028230	1578
Pmea_00028231	1014
Pmea_00028232	957
Pmea_00028233	867
Pmea_00028234	2676
Pmea_00028235	1644
Pmea_00028236	1206
Pmea_00028237	1500
Pmea_00028238	483
Pmea_00028239	471
Pmea_00028240	861
Pmea_00028241	573
Pmea_00028242	678
Pmea_00028243	273
Pmea_00028244	1170
Pmea_00028245	2766
Pmea_00028246	1128
Pmea_00028247	4212
Pmea_00028248	744
Pmea_00028249	2082
Pmea_00028250	1530
Pmea_00028251	1047
Pmea_00028252	600
Pmea_00028253	1425
Pmea_00028254	522
Pmea_00028255	1272
Pmea_00028256	201
Pmea_00028257	3843
Pmea_00028258	1527
Pmea_00028259	633
Pmea_00028260	1188
Pmea_00028261	312
Pmea_00028262	2340
Pmea_00028263	327
Pmea_00028264	582
Pmea_00028265	1497
Pmea_00028266	2979
Pmea_00028267	573
Pmea_00028268	468
Pmea_00028269	1575
Pmea_00028270	465
Pmea_00028271	1509
Pmea_00028272	447
Pmea_00028273	5949
Pmea_00028274	258
Pmea_00028275	1245
Pmea_00028276	417
Pmea_00028277	846
Pmea_00028278	2733
Pmea_00028279	288
Pmea_00028280	1692
Pmea_00028281	234
Pmea_00028282	3888
Pmea_00028283	192
Pmea_00028284	4116
Pmea_00028285	630
Pmea_00028286	8067
Pmea_00028287	36090
Pmea_00028288	5040
Pmea_00028289	5154
Pmea_00028290	291
Pmea_00028291	249
Pmea_00028292	228
Pmea_00028293	264
Pmea_00028294	465
Pmea_00028295	516
Pmea_00028296	396
Pmea_00028297	174
Pmea_00028298	3525
Pmea_00028299	429
Pmea_00028300	2121
Pmea_00028301	144
Pmea_00028302	2277
Pmea_00028303	1119
Pmea_00028304	1197
Pmea_00028305	474
Pmea_00028306	177
Pmea_00028307	357
Pmea_00028308	237
Pmea_00028309	489
Pmea_00028310	312
Pmea_00028311	555
Pmea_00028312	324
Pmea_00028313	156
Pmea_00028314	519
Pmea_00028315	258
Pmea_00028316	480
Pmea_00028317	948
Pmea_00028318	966
Pmea_00028319	564
Pmea_00028320	324
Pmea_00028321	663
Pmea_00028322	2052
Pmea_00028323	471
Pmea_00028324	432
Pmea_00028325	465
Pmea_00028326	420
Pmea_00028327	651
Pmea_00028328	924
Pmea_00028329	4542
Pmea_00028330	720
Pmea_00028331	4608
Pmea_00028332	402
Pmea_00028333	792
Pmea_00028334	3363
Pmea_00028335	1413
Pmea_00028336	2217
Pmea_00028337	1179
Pmea_00028338	1926
Pmea_00028339	519
Pmea_00028340	1374
Pmea_00028341	534
Pmea_00028342	4446
Pmea_00028343	459
Pmea_00028344	675
Pmea_00028345	375
Pmea_00028346	2181
Pmea_00028347	498
Pmea_00028348	1953
Pmea_00028349	951
Pmea_00028350	993
Pmea_00028351	3126
Pmea_00028352	438
Pmea_00028353	1182
Pmea_00028354	1125
Pmea_00028355	2577
Pmea_00028356	2376
Pmea_00028357	480
Pmea_00028358	1263
Pmea_00028359	1575
Pmea_00028360	1404
Pmea_00028361	1101
Pmea_00028362	594
Pmea_00028363	378
Pmea_00028364	1572
Pmea_00028365	2865
Pmea_00028366	477
Pmea_00028367	483
Pmea_00028368	630
Pmea_00028369	2913
Pmea_00028370	2898
Pmea_00028371	2166
Pmea_00028372	2511
Pmea_00028373	381
Pmea_00028374	2916
Pmea_00028375	471
Pmea_00028376	1323
Pmea_00028377	459
Pmea_00028378	1266
Pmea_00028379	1488
Pmea_00028380	2178
Pmea_00028381	1176
Pmea_00028382	1671
Pmea_00028383	1146
Pmea_00028384	2394
Pmea_00028385	369
Pmea_00028386	510
Pmea_00028387	1362
Pmea_00028388	621
Pmea_00028389	792
Pmea_00028390	672
Pmea_00028391	429
Pmea_00028392	309
Pmea_00028393	297
Pmea_00028394	417
Pmea_00028395	273
Pmea_00028396	642
Pmea_00028397	474
Pmea_00028398	1968
Pmea_00028399	354
Pmea_00028400	396
Pmea_00028401	810
Pmea_00028402	1200
Pmea_00028403	477
Pmea_00028404	324
Pmea_00028405	546
Pmea_00028406	2265
Pmea_00028407	1083
Pmea_00028408	465
Pmea_00028409	621
Pmea_00028410	414
Pmea_00028411	1692
Pmea_00028412	1866
Pmea_00028413	414
Pmea_00028414	4515
Pmea_00028415	747
Pmea_00028416	687
Pmea_00028417	2220
Pmea_00028418	1014
Pmea_00028419	876
Pmea_00028420	654
Pmea_00028421	804
Pmea_00028422	1677
Pmea_00028423	978
Pmea_00028424	762
Pmea_00028425	570
Pmea_00028426	3141
Pmea_00028427	3342
Pmea_00028428	651
Pmea_00028429	570
Pmea_00028430	1890
Pmea_00028431	1248
Pmea_00028432	855
Pmea_00028433	630
Pmea_00028434	1053
Pmea_00028435	1497
Pmea_00028436	1320
Pmea_00028437	1557
Pmea_00028438	1881
Pmea_00028439	1446
Pmea_00028440	930
Pmea_00028441	1113
Pmea_00028442	1722
Pmea_00028443	1464
Pmea_00028444	1035
Pmea_00028445	402
Pmea_00028446	210
Pmea_00028447	525
Pmea_00028448	1491
Pmea_00028449	381
Pmea_00028450	381
Pmea_00028451	1464
Pmea_00028452	1266
Pmea_00028453	582
Pmea_00028454	498
Pmea_00028455	321
Pmea_00028456	1086
Pmea_00028457	438
Pmea_00028458	321
Pmea_00028459	345
Pmea_00028460	540
Pmea_00028461	393
Pmea_00028462	345
Pmea_00028463	522
Pmea_00028464	324
Pmea_00028465	654
Pmea_00028466	717
Pmea_00028467	1563
Pmea_00028468	603
Pmea_00028469	879
Pmea_00028470	2115
Pmea_00028471	1983
Pmea_00028472	930
Pmea_00028473	2232
Pmea_00028474	1116
Pmea_00028475	420
Pmea_00028476	243
Pmea_00028477	444
Pmea_00028478	420
Pmea_00028479	366
Pmea_00028480	423
Pmea_00028481	510
Pmea_00028482	1194
Pmea_00028483	384
Pmea_00028484	1059
Pmea_00028485	3405
Pmea_00028486	1509
Pmea_00028487	1326
Pmea_00028488	8010
Pmea_00028489	639
Pmea_00028490	783
Pmea_00028491	597
Pmea_00028492	966
Pmea_00028493	510
Pmea_00028494	1059
Pmea_00028495	8106
Pmea_00028496	7533
Pmea_00028497	2523
Pmea_00028498	729
Pmea_00028499	687
Pmea_00028500	1611
Pmea_00028501	4644
Pmea_00028502	186
Pmea_00028503	3294
Pmea_00028504	1242
Pmea_00028505	7836
Pmea_00028506	2250
Pmea_00028507	747
Pmea_00028508	2043
Pmea_00028509	2289
Pmea_00028510	3258
Pmea_00028511	1224
Pmea_00028512	2880
Pmea_00028513	1539
Pmea_00028514	4869
Pmea_00028515	5004
Pmea_00028516	2244
Pmea_00028517	1443
Pmea_00028518	837
Pmea_00028519	945
Pmea_00028520	987
Pmea_00028521	1107
Pmea_00028522	1416
Pmea_00028523	855
Pmea_00028524	2646
Pmea_00028525	3246
Pmea_00028526	3231
Pmea_00028527	1266
Pmea_00028528	1308
Pmea_00028529	1749
Pmea_00028530	480
Pmea_00028531	1167
Pmea_00028532	759
Pmea_00028533	1656
Pmea_00028534	750
Pmea_00028535	2163
Pmea_00028536	2583
Pmea_00028537	4191
Pmea_00028538	2748
Pmea_00028539	1095
Pmea_00028540	747
Pmea_00028541	603
Pmea_00028542	195
Pmea_00028543	405
Pmea_00028544	696
Pmea_00028545	162
Pmea_00028546	651
Pmea_00028547	834
Pmea_00028548	1290
Pmea_00028549	405
Pmea_00028550	5166
Pmea_00028551	255
Pmea_00028552	2292
Pmea_00028553	3588
Pmea_00028554	2055
Pmea_00028555	2610
Pmea_00028556	831
Pmea_00028557	13479
Pmea_00028558	882
Pmea_00028559	2715
Pmea_00028560	684
Pmea_00028561	1767
Pmea_00028562	13431
Pmea_00028563	354
Pmea_00028564	717
Pmea_00028565	2898
Pmea_00028566	1065
Pmea_00028567	1557
Pmea_00028568	2103
Pmea_00028569	7911
Pmea_00028570	2271
Pmea_00028571	3306
Pmea_00028572	591
Pmea_00028573	228
Pmea_00028574	1278
Pmea_00028575	1005
Pmea_00028576	621
Pmea_00028577	2154
Pmea_00028578	2100
Pmea_00028579	1158
Pmea_00028580	1128
Pmea_00028581	1581
Pmea_00028582	1809
Pmea_00028583	2136
Pmea_00028584	1593
Pmea_00028585	813
Pmea_00028586	7149
Pmea_00028587	2235
Pmea_00028588	1080
Pmea_00028589	927
Pmea_00028590	1536
Pmea_00028591	777
Pmea_00028592	3972
Pmea_00028593	975
Pmea_00028594	1305
Pmea_00028595	2322
Pmea_00028596	3843
Pmea_00028597	1362
Pmea_00028598	1365
Pmea_00028599	519
Pmea_00028600	2394
Pmea_00028601	1455
Pmea_00028602	222
Pmea_00028603	282
Pmea_00028604	690
Pmea_00028605	858
Pmea_00028606	1407
Pmea_00028607	1329
Pmea_00028608	348
Pmea_00028609	816
Pmea_00028610	1824
Pmea_00028611	1398
Pmea_00028612	1935
Pmea_00028613	1107
Pmea_00028614	1038
Pmea_00028615	1899
Pmea_00028616	2241
Pmea_00028617	696
Pmea_00028618	696
Pmea_00028619	720
Pmea_00028620	291
Pmea_00028621	330
Pmea_00028622	450
Pmea_00028623	2265
Pmea_00028624	531
Pmea_00028625	258
Pmea_00028626	471
Pmea_00028627	1683
Pmea_00028628	573
Pmea_00028629	1212
Pmea_00028630	690
Pmea_00028631	2370
Pmea_00028632	1806
Pmea_00028633	4017
Pmea_00028634	3084
Pmea_00028635	1998
Pmea_00028636	5601
Pmea_00028637	1689
Pmea_00028638	1536
Pmea_00028639	459
Pmea_00028640	1557
Pmea_00028641	1566
Pmea_00028642	1608
Pmea_00028643	963
Pmea_00028644	195
Pmea_00028645	501
Pmea_00028646	582
Pmea_00028647	2394
Pmea_00028648	531
Pmea_00028649	543
Pmea_00028650	543
Pmea_00028651	1644
Pmea_00028652	1293
Pmea_00028653	2013
Pmea_00028654	1077
Pmea_00028655	828
Pmea_00028656	2448
Pmea_00028657	852
Pmea_00028658	672
Pmea_00028659	2826
Pmea_00028660	561
Pmea_00028661	315
Pmea_00028662	624
Pmea_00028663	1206
Pmea_00028664	396
Pmea_00028665	891
Pmea_00028666	825
Pmea_00028667	498
Pmea_00028668	1035
Pmea_00028669	369
Pmea_00028670	735
Pmea_00028671	1023
Pmea_00028672	1962
Pmea_00028673	1176
Pmea_00028674	1146
Pmea_00028675	1419
Pmea_00028676	882
Pmea_00028677	1521
Pmea_00028678	4284
Pmea_00028679	2268
Pmea_00028680	435
Pmea_00028681	1008
Pmea_00028682	246
Pmea_00028683	903
Pmea_00028684	1008
Pmea_00028685	711
Pmea_00028686	1635
Pmea_00028687	963
Pmea_00028688	1377
Pmea_00028689	1716
Pmea_00028690	555
Pmea_00028691	4764
Pmea_00028692	993
Pmea_00028693	1059
Pmea_00028694	825
Pmea_00028695	2655
Pmea_00028696	2763
Pmea_00028697	1224
Pmea_00028698	1200
Pmea_00028699	1203
Pmea_00028700	2280
Pmea_00028701	507
Pmea_00028702	351
Pmea_00028703	957
Pmea_00028704	327
Pmea_00028705	2103
Pmea_00028706	507
Pmea_00028707	327
Pmea_00028708	282
Pmea_00028709	435
Pmea_00028710	219
Pmea_00028711	369
Pmea_00028712	1713
Pmea_00028713	3225
Pmea_00028714	225
Pmea_00028715	651
Pmea_00028716	5094
Pmea_00028717	1563
Pmea_00028718	939
Pmea_00028719	807
Pmea_00028720	648
Pmea_00028721	678
Pmea_00028722	453
Pmea_00028723	609
Pmea_00028724	615
Pmea_00028725	321
Pmea_00028726	1143
Pmea_00028727	237
Pmea_00028728	1920
Pmea_00028729	309
Pmea_00028730	483
Pmea_00028731	225
Pmea_00028732	375
Pmea_00028733	1545
Pmea_00028734	4368
Pmea_00028735	405
Pmea_00028736	747
Pmea_00028737	1257
